Student 1,Student 2,Student 3,Student 4,Student 5,Student 6,Student 7,Student 8,Student 9,Student 10
168.63,133.12,78.07,76.93,99.68,145.72,132.98,139.4,99.22,110.4
167.97,133.62,78.13,77.02,99.4,145.05,132.25,138.9,99.08,110.1
167.28,133.87,78.22,77.08,99.12,144.35,131.5,138.42,98.95,109.82
166.43,134.13,78.3,77.18,98.72,143.63,130.78,137.93,98.82,109.48
165.7,134.43,78.4,77.27,98.25,142.98,130.1,137.52,98.72,109.23
164.95,134.68,78.35,77.38,97.68,142.32,129.48,137.1,98.53,108.98
164.22,134.88,78.3,77.47,97.15,141.68,128.92,136.6,98.43,108.75
163.42,135.13,78.25,77.37,96.63,141.05,128.37,136.13,98.38,108.53
162.65,135.1,78.18,77.25,96.07,140.47,127.82,135.63,98.3,108.32
161.92,135.1,78.1,77.18,95.2,139.87,127.27,135.02,98.22,108.13
161.15,135.1,78.05,77.18,94.3,139.25,126.77,134.35,98.15,108.02
160.37,135.07,77.98,77.25,93.42,138.62,126.25,133.72,98.1,107.82
159.43,135.05,77.92,77.35,92.55,137.95,125.78,133.15,98.05,107.75
158.45,135,77.87,77.42,91.58,137.48,125.33,132.47,98.02,107.77
157.5,134.95,77.78,77.5,90.65,137.07,124.78,131.75,98.05,107.7
156.55,134.9,77.6,77.62,89.83,136.62,124.17,131.07,98.22,107.6
155.58,134.53,77.38,77.7,89.2,136.25,123.58,130.4,98.4,107.53
154.58,134.18,77.17,77.77,88.6,135.83,122.95,129.75,98.57,107.45
153.57,133.8,76.93,77.78,88.03,135.38,122.32,129.1,98.67,107.33
152.55,133.48,76.68,77.83,87.35,134.9,121.65,128.48,98.73,107.12
151.5,133.02,76.47,77.88,86.85,134.63,120.95,127.8,98.82,106.87
150.48,132.55,76.28,77.93,86.33,134.37,120.27,127.13,98.92,106.62
149.55,132.17,76.13,78,85.85,134.05,119.32,126.45,98.98,106.33
148.6,131.78,75.95,77.85,85.4,133.7,118.35,125.77,99.12,106.03
147.48,131.38,75.73,77.85,84.97,133.4,117.38,125.1,99.22,105.67
146.23,131.02,75.55,77.8,84.63,133.1,116.45,124.43,99.02,105.3
145.02,130.55,75.35,77.75,84.15,132.78,115.53,123.83,98.7,105.02
143.82,130.13,75.18,77.67,83.57,132.52,114.57,123.27,98.35,104.68
142.62,129.72,75.03,77.67,83.02,132.22,113.55,122.75,98.03,104.4
141.47,129.47,74.9,77.65,82.48,131.92,112.37,122.25,97.57,104.1
140.25,128.97,74.82,77.77,81.93,131.62,111.57,121.83,97.25,104
139.02,128.47,74.92,78.13,81.42,131.3,110.77,121.4,96.88,103.97
137.73,127.93,75.02,78.7,80.88,131,110.07,120.98,96.63,103.9
136.45,127.43,75.05,79.27,80.35,130.85,109.37,120.62,96.35,103.93
135.1,126.95,75.07,79.85,79.77,130.7,108.7,120.27,96.12,103.95
133.75,126.48,75.13,80.42,79.4,130.53,108.02,120.03,95.85,103.97
132.48,126.03,75.05,80.82,79.23,130.35,107.33,119.7,95.73,103.93
131.23,125.62,74.95,81.17,78.93,130.3,106.67,119.38,95.63,103.92
129.98,125.2,74.85,81.52,78.27,130.35,105.98,119,95.67,103.85
128.72,124.72,74.77,81.87,77.9,130.45,105.43,118.6,95.75,103.63
127.47,124.25,74.68,82.2,77.5,130.92,104.9,118.22,95.82,103.38
126.22,123.95,74.65,82.55,77.18,131.48,104.4,117.78,95.87,103.1
124.97,123.62,74.58,82.82,76.87,132.03,103.97,117.3,95.97,102.8
123.78,123.23,74.48,83.1,76.57,132.62,103.57,116.92,95.8,102.5
122.6,122.9,74.37,83.57,76.28,133.22,103.22,116.53,95.6,102.22
121.37,122.55,74.25,84.07,76.03,133.85,102.9,116.18,95.38,101.9
120.13,122.28,74.13,84.58,75.78,134.47,102.58,115.75,95.1,101.98
118.93,121.98,74.03,85.1,75.52,135.1,102.27,115.32,94.78,102.17
117.72,121.7,73.97,85.82,75.27,135.73,101.98,114.85,94.48,102.35
116.47,121.43,73.88,86.38,75.08,136.42,101.7,114.45,94.17,102.52
115.17,121.17,73.82,86.92,75.08,137.05,101.62,114.05,93.8,102.68
113.93,120.92,73.83,87.47,75.03,137.67,101.57,113.63,93.43,102.85
112.72,120.67,73.9,88.05,75,138.45,101.48,113.5,93.08,102.97
111.42,120.4,73.97,88.6,74.97,139.33,101.33,113.4,92.67,103.08
110.12,120.12,74,89.13,74.92,140.15,101.2,113.32,92.27,103.28
108.83,119.88,74.02,89.7,74.87,141.07,101.15,113.45,91.95,103.45
107.8,119.7,73.98,90.28,74.87,142.02,101.1,113.73,91.78,103.65
106.82,119.4,73.95,90.95,74.85,143.15,101.05,113.68,91.65,103.88
106.18,118.85,73.9,91.62,74.83,144.32,101.03,113.63,91.5,104.15
105.55,118.32,73.73,92.25,74.97,145.5,101,113.6,91.32,104.38
105.65,117.95,73.57,93,75.13,146.65,101.3,113.42,91.12,104.63
105.77,117.58,73.63,93.75,75.15,147.87,100.63,113.3,90.9,104.88
105.92,117.22,73.73,94.45,75.18,149.1,100,113.2,90.68,105.15
106.25,116.83,73.85,95.13,75.18,150.32,99.42,113.12,90.48,105.42
106.57,116.47,73.97,95.75,75.27,151.52,98.87,113.02,90.25,105.65
106.88,116.13,74.08,96.4,75.42,152.65,98.32,112.93,90.02,105.87
107.1,115.92,74.27,97.05,75.53,153.57,97.72,112.85,89.72,106.07
107.2,115.7,74.47,97.88,75.65,154.47,97.08,112.77,89.37,106.03
107.15,115.48,74.75,98.72,75.85,155.33,96.52,112.83,89.05,106.2
107.1,115.27,75,99.5,76.1,156.22,96.02,113.02,88.7,106.37
106.92,115.08,75.13,100.25,76.42,157.2,95.5,113.13,88.28,106.45
106.73,114.9,75.28,101.03,76.73,158.18,95.02,113.22,87.88,106.62
106.85,114.63,75.42,101.73,77.05,159.18,94.52,113.27,87.48,106.77
106.98,114.38,75.53,102.42,77.38,159.98,94,113.3,87.05,106.88
107.08,114.1,75.63,103.05,77.7,160.75,93.63,113.3,86.57,107
107.23,113.8,75.78,103.67,77.75,161.62,93.37,113.3,86.13,107.17
107.43,113.55,75.98,104.28,77.75,162.48,93.13,113.3,85.6,107.18
107.63,113.3,76.17,104.9,77.75,163.38,92.9,113.27,85.07,107.22
107.85,113.08,76.4,105.52,77.73,164.28,92.73,113.25,84.52,107.33
108.13,112.78,76.6,106.12,77.82,165.18,92.55,113.2,83.97,107.45
108.47,112.63,76.73,106.72,77.78,165.88,92.35,113.18,83.38,107.73
108.78,112.52,76.83,107.27,77.78,166.48,92.12,113.15,82.97,107.95
109.22,112.4,76.97,107.82,77.75,167.12,92.1,113.13,82.57,108.13
109.62,112.27,77.08,108.47,77.75,167.73,92.08,113.13,82.08,108.32
110.05,112.08,77.23,108.93,77.8,168.33,92.05,113.12,81.57,108.5
110.5,111.95,77.32,109.48,77.87,168.95,92.02,113.12,81.15,108.68
110.87,111.88,77.47,110.03,78.18,169.6,92,113.1,82.38,108.83
111.23,111.78,77.63,110.6,78.57,170.2,91.98,113.08,83.65,108.97
111.58,111.63,77.78,111.08,78.93,170.73,91.98,113.03,84.9,109.15
112.13,111.37,77.93,111.55,79.5,171.3,91.95,112.95,86.25,109.33
112.68,111.3,78.07,111.95,80.03,171.82,91.92,112.75,87.57,109.48
113.22,111.22,78.17,112.07,80.55,172.35,91.87,112.57,88.87,109.63
113.78,111.15,78.28,112.03,81.05,172.88,91.85,112.32,90.15,109.82
114.38,111.08,78.33,111.98,81.57,173.23,91.82,112.12,91.43,110
115.05,110.97,78.42,111.98,82.05,173.6,91.82,112.07,92.67,110.2
115.68,110.85,78.5,111.97,82.02,173.97,91.85,111.9,93.75,110.37
116.22,110.73,78.73,112,81.73,174.28,91.93,111.77,94.73,110.55
116.73,110.6,78.68,112.08,81.55,174.58,92,111.65,95.62,110.72
117.27,110.43,78.65,111.58,81.8,174.87,92.1,111.57,96.58,110.92
117.8,110.33,78.62,111.1,81.75,175.12,92.17,111.47,97.48,111.12
118.33,110.18,78.53,110.68,81.7,175,92.27,111.35,98.48,111.35
118.83,109.82,78.43,110.3,81.62,174.82,92.37,111.23,99.48,111.63
119.35,109.4,78.48,109.92,81.58,174.67,92.37,111.23,100.42,111.92
119.85,108.98,78.5,109.48,81.55,174.5,92.35,111.23,101.7,112.22
120.35,108.48,78.53,108.93,81.53,174.3,92.3,111.25,103.02,112.65
120.9,108,78.55,108.33,81.5,174.08,92.27,111.3,104.32,112.93
121.42,107.47,78.6,107.75,81.47,173.8,92.28,111.33,105.62,112.8
121.95,106.98,78.65,107.13,81.42,173.55,92.25,111.38,106.9,113.15
122.33,106.38,78.85,106.33,81.37,173.3,92.02,111.45,108.15,113.48
122.75,105.77,79.02,105.65,81.32,173.05,91.83,111.47,109.45,113.82
123.18,105.82,79.18,104.92,81.27,172.77,91.48,111.48,110.78,114.12
123.53,105.92,79.3,104.17,81.22,172.43,91.12,111.48,112.1,114.37
123.83,106.02,79.37,103.4,81.15,172.1,90.73,111.53,113.42,114.6
124.1,106.07,79.42,102.62,81.03,171.75,90.28,111.7,114.8,114.85
124.2,106.07,79.4,101.92,80.97,171.4,89.8,111.85,116.27,115.05
124.28,106.07,79.38,101.17,80.85,170.88,89.28,111.78,117.6,115.27
124.13,106,79.37,100.42,80.68,170.37,88.8,111.68,118.92,115.42
123.98,106.05,79.43,99.6,80.55,169.83,88.37,111.88,120.23,115.62
123.65,106.4,79.55,98.77,80.4,169.23,87.93,112.07,121.53,115.82
123.23,106.72,79.63,97.97,80.12,168.48,87.47,112.22,122.63,116.07
122.77,106.97,79.75,97.08,79.77,167.77,86.77,112.6,123.85,116.32
122.32,107.22,79.6,96.22,79.52,167,87.02,112.85,124.62,116.38
121.87,107.45,79.42,95.37,79.27,166.22,87.23,113.02,125.38,116.4
121.38,107.68,79.22,94.53,79.08,165.47,87.4,113.27,126.12,116.43
120.95,107.87,79.47,93.88,78.92,164.73,87.52,113.52,126.85,116.45
120.5,108.03,79.75,93.2,78.77,164.08,87.65,113.77,127.55,116.45
120.1,108.15,79.97,92.5,78.72,163.6,87.8,114.05,128.28,116.48
119.85,108.28,80.12,91.8,78.68,163.47,88,114.33,129.03,116.8
119.73,108.45,80.2,91.08,78.53,163.33,88.12,114.53,129.8,116.92
119.58,108.65,80.32,90.35,78.38,163.18,88.18,114.75,130.62,117.03
119.58,108.83,80.45,89.6,78.22,163.2,88.28,115.05,131.47,117.23
119.6,109.02,80.43,88.88,78,163.22,88.4,115.37,132.33,117.52
119.48,109.27,80.4,88.18,77.78,163.18,88.58,115.68,133.07,117.85
119.35,109.53,80.33,87.48,77.55,163.08,88.75,116.03,133.72,118.22
119.37,109.83,80.22,86.87,77.28,163.07,88.88,116.4,134.37,118.62
119.28,110.18,80.07,86.27,77.18,162.93,89.02,116.78,134.97,118.98
119.12,110.53,79.93,85.75,77.15,162.85,89.12,117.18,135.55,119.48
118.98,110.83,79.78,85.23,77.08,162.78,89.3,117.6,136.18,120
118.83,111.2,79.68,84.7,77,162.78,89.47,118.02,136.82,120.45
118.6,111.58,79.65,84.17,76.88,162.77,89.67,118.48,137.43,120.88
118.37,111.97,79.68,83.67,76.92,162.77,89.88,118.98,138.1,121.22
118.12,112.33,79.6,83.22,76.9,162.85,90.12,119.48,138.47,121.63
117.85,112.72,79.52,82.77,76.88,162.93,90.38,120,138.85,122.1
117.6,113.1,79.52,82.3,76.83,163,90.65,120.5,139.32,122.6
117.35,113.47,79.63,81.85,76.9,162.98,90.95,121.07,139.87,122.95
117.07,113.83,79.68,81.33,76.95,162.88,91.23,121.65,140.62,123.32
116.82,114.22,79.73,80.87,76.88,162.8,91.52,122.23,139.72,123.72
116.57,114.58,79.68,80.43,76.9,162.77,91.87,122.82,138.73,124.02
116.32,114.98,79.62,80.12,76.95,162.8,92.15,123.38,137.65,124.3
115.83,115.33,79.55,79.82,76.78,162.8,92.38,123.92,136.6,124.6
115.38,115.7,79.47,79.48,76.72,162.78,92.62,124.45,135.52,124.92
114.88,116.08,79.35,79.17,76.85,162.77,92.87,125.02,134.48,125.23
114.38,116.45,79.22,78.82,77,162.77,93.12,125.57,133.45,125.57
113.83,116.82,79.23,78.72,77.1,163,93.55,126.03,132.4,125.93
113.25,117.18,79.18,78.9,77.18,163.22,93.92,126.35,131.4,126.22
112.67,117.53,79.13,79,77.58,163.42,94.27,126.65,130.7,126.45
112.08,117.9,79.05,79.07,78,163.62,94.58,126.97,129.75,126.62
111.52,118.28,79.32,79.15,78.43,163.87,94.87,127.27,129.1,126.83
110.93,118.72,79.53,79.93,78.87,164.08,95.12,127.58,128.35,127.08
110.37,119.32,79.78,80.7,79.13,164.3,95.3,127.95,127.65,127.3
109.82,119.95,80.1,81.43,79.38,164.52,95.45,128.33,126.88,127.45
109.28,120.63,80.42,82.12,79.6,164.78,95.6,128.73,126.15,127.52
108.77,121.35,80.65,83.02,79.75,164.98,95.77,129.07,125.45,127.62
108.17,122.12,80.9,83.92,79.9,165.02,95.9,129.47,124.67,127.75
107.58,122.87,80.97,84.82,80.03,165.1,96.02,129.83,124.13,127.75
107,123.62,81,85.8,80.17,165.13,96.13,130.17,123.63,127.95
106.45,124.62,81.02,86.73,80.27,165.28,96.2,130.5,123.15,128.1
105.82,125.57,81.02,87.68,80.37,165.38,96.28,130.8,122.62,127.75
105.37,126.65,80.85,88.72,80.43,165.45,96.53,131.1,122.2,127.52
104.83,127.73,80.7,89.68,80.48,165.5,96.73,131.37,122.15,127.22
104.27,128.23,80.57,90.65,80.52,165.57,96.8,131.62,122.12,127
103.7,128.68,80.47,91.62,80.52,165.7,96.87,131.88,122.07,126.8
103.15,129.13,80.4,92.57,80.52,165.65,96.97,132.12,122.03,126.6
102.63,129.6,80.37,93.53,80.57,165.65,97.2,132.2,121.97,126.42
102.27,130.05,80.45,94.38,80.57,165.65,97.47,132.28,121.77,126.23
101.9,130.47,80.57,95.25,80.55,165.78,97.45,132.4,121.63,126
101.5,130.85,80.73,96.1,80.5,165.9,97.23,132.53,121.47,125.97
101.12,131.25,80.82,97,80.42,166.05,96.98,132.68,121.27,125.97
100.7,131.62,80.87,97.9,80.35,166.2,96.72,132.83,121.2,125.95
100.38,131.95,81.07,98.77,80.32,166.47,96.5,133.02,121.28,125.93
100.1,132.32,81.17,99.57,80.32,166.73,96.27,133.12,121.3,125.93
99.78,132.73,81.25,100.37,80.32,166.98,96.07,133.32,121.8,126.12
99.45,133.18,81.37,101.18,80.32,167.07,95.9,133.53,122.23,126.33
99.17,133.65,81.5,101.98,80.32,167.13,95.73,133.75,122.72,126.55
98.88,134.12,81.2,102.62,80.28,167.22,95.6,133.95,123.18,126.8
98.63,134.6,80.85,103.27,80.22,167.22,95.45,134.13,123.67,127.05
98.33,135.18,80.47,103.95,80.03,167.22,95.28,134.35,124.08,127.28
97.97,135.68,80.28,104.68,79.83,166.38,95.07,134.65,124.52,127.48
97.68,136.17,80.1,105.47,79.67,165.57,94.88,134.88,124.78,127.68
97.45,136.58,79.8,106.27,79.5,164.68,94.72,135.05,124.95,127.87
97.3,136.97,79.58,107.07,79.37,163.58,94.48,135.2,125.13,128.03
97.15,137.35,79.48,107.85,79.28,162.48,94.23,135.33,125.35,128.1
96.97,137.72,78.92,109.03,79.17,161.42,93.9,135.47,125.72,128.12
96.82,138.12,78.92,110.23,79.08,160.4,93.6,135.6,126.18,128.12
96.52,138.53,78.9,111.38,79.02,159.27,93.3,135.68,126.68,128.1
96.35,139.05,78.95,112.53,78.65,158.17,92.97,135.77,127.17,128.05
96.23,139.6,79,113.73,78.28,157.07,92.7,135.82,127.97,127.95
96.1,140.17,79.07,114.92,77.93,155.93,92.37,135.87,128.77,127.83
95.95,140.7,79.07,116.15,77.62,154.73,92.08,135.88,129.58,127.7
95.83,141.27,79.12,117.38,77.3,153.5,91.78,135.88,130.43,127.57
95.77,141.85,79.15,118.58,76.95,152.35,91.57,135.83,131.28,127.38
95.7,142.42,79.32,119.97,76.62,151.23,91.33,135.72,132.07,127.17
95.53,142.98,79.52,121.5,76.27,150.12,91.07,135.57,132.87,126.98
95.53,143.5,79.63,123.07,75.93,149.07,90.77,135.43,133.58,126.73
95.52,144,79.57,124.62,75.48,148.2,90.4,135.23,134.22,126.67
95.55,144.4,79.57,126.12,75.03,147.43,90,135.05,134.85,126.58
95.58,144.77,79.52,127.47,74.63,146.62,89.58,134.95,135.48,126.42
95.62,145.18,79.52,128.83,74.15,145.73,89.08,134.83,136.15,126.37
95.65,145.62,79.55,130.4,73.65,144.68,88.63,134.75,136.97,126.28
95.7,146.08,79.52,131.98,73.15,143.65,88.2,134.7,137.8,126.15
95.77,146.57,79.42,133.57,72.58,142.68,87.78,134.68,137.93,125.98
95.85,147.07,79.37,135.17,71.85,141.72,87.37,134.7,138.03,125.82
95.92,147.53,79.32,136.78,71.1,140.73,86.92,134.73,137.98,125.62
96,147.98,79.23,138.18,70.37,139.58,86.32,134.78,137.95,125.32
96.08,148.47,79.22,139,69.67,138.42,85.73,134.8,137.93,125.07
96.18,148.92,79.23,139.88,68.98,137.3,85.15,134.82,137.83,124.85
96.12,149.35,79.25,140.7,68.32,136.23,84.58,134.85,138,124.85
96.07,149.73,79.22,141.45,67.63,135.18,84.03,134.9,137.98,124.83
96,150.08,79.17,141.95,66.9,134.15,83.52,134.92,138,124.7
95.97,150.27,79.08,142.37,66.35,133.13,83.02,134.9,138.02,124.58
95.95,150.42,78.97,142.8,65.78,132.1,82.52,134.88,138.17,124.57
95.97,150.55,78.68,143.27,65.23,131,82.03,134.85,138.3,124.57
96.13,150.67,78.37,143.52,64.67,129.95,81.55,134.77,138.45,124.55
96.35,150.73,78.12,143.78,64.48,128.95,81.13,134.65,138.62,124.57
96.55,150.85,78.05,144.03,65.05,127.98,80.77,134.53,138.55,124.58
96.73,150.95,78.58,144.23,65.55,127.07,80.38,134.35,138.47,124.67
96.97,150.77,79.15,144.45,65.92,126.1,79.98,134.2,138.42,124.87
97.3,150.63,79.7,144.63,66.28,125.17,79.6,134.05,138.45,125
97.6,150.35,80.25,144.72,66.65,124.27,79.27,133.9,138.45,125.03
97.92,150.1,80.8,144.83,67.05,123.38,78.93,133.8,138.08,125.12
98.25,149.78,81.27,144.93,67.43,122.52,78.67,133.7,137.7,125.17
98.65,149.47,81.6,145.03,67.85,121.58,78.38,133.58,137.28,125.22
99.05,149.27,81.92,145.17,68.13,120.82,78.08,133.45,136.9,125.32
99.52,149,82.23,145.25,68.42,120,77.65,133.35,136.55,125.47
100.07,148.75,82.52,145.3,68.68,119.17,77.17,133.25,136.22,125.62
100.63,148.53,82.77,145.42,69.02,118.27,76.95,133.1,135.9,125.83
101.2,148.4,83.03,145.55,69.42,117.4,76.88,133.02,135.57,125.32
101.73,148.22,83.3,145.63,69.82,116.53,76.85,132.87,135.25,124.73
102.3,148.05,83.55,145.75,70.18,115.72,76.78,132.72,134.77,124.15
102.87,147.98,83.55,145.8,70.5,114.93,76.73,132.57,134.38,123.57
103.43,147.93,83.63,145.9,70.92,114.13,76.67,132.35,133.98,122.97
103.98,147.8,83.78,146.02,71.38,113.33,76.82,132.15,133.6,122.38
104.52,147.62,83.95,146.15,71.82,112.75,76.92,131.97,133.28,121.82
105.05,147.47,84.12,146.3,72.25,112.17,77.02,131.77,133.07,121.23
105.52,147.3,84.28,146.45,72.68,111.53,77.12,131.58,132.85,120.65
105.93,147.1,84.42,146.65,73.12,110.98,77.23,131.42,132.65,120.1
106.4,146.77,84.45,146.85,73.5,110.47,77.37,131.2,132.4,119.52
106.9,146.53,84.3,147.05,73.88,110.47,77.48,130.93,132.1,118.92
107.27,146.27,84.27,147.23,74.32,110.47,77.62,130.68,131.9,118.28
107.62,146.03,84.25,147.5,74.73,110.55,77.68,130.5,131.77,117.67
107.9,145.88,84.18,147.78,75.15,110.62,77.8,130.35,131.47,117.05
108.12,145.72,84.17,148.07,75.53,110.7,77.92,130.23,131.2,116.42
108.33,145.48,84.67,147.98,75.92,110.9,77.98,130.17,130.77,115.75
108.53,145.25,84.65,147.88,76.28,111.17,77.97,130.1,130.38,115.12
108.78,144.97,84.68,147.83,76.55,111.48,77.93,130.18,129.78,114.48
108.82,144.52,84.7,147.8,77.1,111.78,77.87,130.3,129.18,113.88
108.82,144.05,84.7,147.7,77.68,112.05,77.77,130.4,128.3,113.33
108.77,143.63,84.72,147.62,78.3,112.32,77.67,130.5,127.38,112.87
108.77,143.17,84.82,147.52,78.93,112.6,77.48,130.6,126.5,112.43
108.77,142.65,84.85,147.47,79.58,112.93,77.23,130.72,125.58,112
108.72,142.15,84.85,147.43,80.22,113.18,77.05,130.85,124.15,111.6
108.7,141.63,84.82,147.25,80.87,113.43,76.82,131.05,122.82,111.2
108.75,141.05,84.77,146.92,81.48,113.68,76.58,131.25,121.48,110.77
108.48,140.53,84.75,146.52,82.12,113.9,76.38,131.43,120.18,110.42
108.22,140.02,84.8,146.15,82.63,114.03,76.23,131.63,118.92,109.98
107.97,139.57,84.85,145.83,83.2,114.15,76.17,131.78,117.67,109.57
107.68,139.1,84.93,145.65,83.72,114.32,76.1,132.17,116.42,109.2
107.45,138.63,85.03,145.43,84.25,114.5,76.05,132.55,115.2,108.83
107.23,138.17,85.12,145.05,84.75,114.82,76.02,132.9,113.95,108.47
107,137.68,85.27,144.82,85.27,115.12,76.05,133.25,112.65,108.18
106.77,137.2,85.52,144.6,85.82,115.38,76.13,133.6,112.12,107.92
106.57,136.72,85.82,144.37,86.32,115.68,76.2,133.85,111.57,107.73
106.45,136.32,86.08,144.13,86.78,115.92,76.25,134.13,111.23,107.52
106.33,135.9,86.35,143.93,87.27,116.08,76.22,134.4,110.88,107.42
106.17,135.5,86.58,144,87.58,116.38,76.22,134.67,110.45,107.43
106.02,135.17,86.78,144.05,87.87,116.57,76.22,134.98,109.88,107.48
106.03,134.77,87.03,144.33,88.15,116.73,76.1,135.23,109.28,107.38
106.02,134.4,87.3,144.65,88.43,116.55,76.08,135.35,108.67,107.28
105.98,134.07,87.63,145.13,88.7,116.38,76.05,135.5,108.05,107.23
105.9,133.7,87.97,145.7,88.95,116.18,76.07,135.67,107.42,107.18
105.92,133.35,88.33,146.25,89.13,116.02,76.08,135.83,106.7,107.08
105.92,133,88.9,146.78,89.7,115.92,76.08,135.98,105.83,106.93
105.97,132.7,89.53,147.33,90.33,115.77,76.13,136.17,104.93,106.83
106.05,132.45,90.1,147.9,90.57,115.7,76.1,136.35,104.05,106.63
106.15,132.23,90.68,148.48,90.03,115.53,76.03,136.57,104.33,106.33
106.32,132.07,90.73,149.07,89.52,115.32,75.95,136.77,104.6,105.95
106.45,131.92,90.77,149.6,89.12,115.08,75.9,136.98,104.88,105.48
106.53,131.73,90.8,150.13,88.73,114.83,75.85,137.22,105.13,104.9
106.48,131.7,90.83,150.68,88.35,114.58,75.8,137.45,105.33,104.3
106.35,131.7,90.88,151.2,87.82,114.33,75.65,137.7,105.53,103.72
106.05,131.75,90.77,151.75,87.32,114.12,75.52,137.9,105.73,103.12
105.68,131.8,90.55,152.28,86.82,113.97,75.35,138.1,106.05,102.52
105.35,131.8,90.33,152.78,86.47,113.78,75.22,138.3,106.28,101.87
104.7,131.88,90.1,153.37,86.12,113.62,75.27,138.48,106.5,101.17
103.97,131.98,89.85,154.03,85.78,113.53,75.6,138.67,106.82,100.52
103.22,132.07,89.62,154.62,85.4,113.43,75.92,138.9,107.13,99.85
102.48,131.93,89.35,155.22,84.95,113.32,76.08,139.12,107.47,99.73
101.73,131.77,89.1,155.82,84.52,113.22,76.15,139.37,107.78,99.6
101,131.62,88.77,156.25,84.1,112.98,76.22,139.63,108.17,99.43
100.18,131.4,88.58,156.83,83.72,112.65,76.27,139.92,108.38,99.32
99.38,131.12,88.38,157.7,83.23,112.17,76.3,140.32,108.63,99.22
98.62,130.88,88.13,158.55,82.65,111.55,76.1,140.65,108.87,99.15
98.4,130.57,87.87,158.62,82.15,110.87,75.92,140.93,109.13,99.13
98.05,130.25,87.58,158.63,81.62,110.13,75.88,141.2,109.22,99.13
97.67,129.95,87.3,158.63,81.15,109.45,75.8,141.47,109.1,99.07
97.3,129.63,87.03,158.48,80.73,108.75,75.68,141.73,109,98.98
96.77,129.33,86.92,158.38,80.38,108.08,75.55,142.02,108.95,98.92
96.27,128.98,86.82,158.22,80.05,107.35,75.43,142.3,108.95,98.83
95.85,128.67,86.65,158.03,79.68,106.58,75.2,142.83,108.98,98.78
95.4,128.33,86.57,157.73,79.43,106.03,75.18,143.53,109.02,98.68
94.88,127.92,86.47,157.43,79.18,105.43,75.15,144.18,109.2,98.58
94.38,127.48,86.15,157.13,78.93,104.9,75.13,144.72,109.3,98.4
93.77,127.03,85.83,156.78,78.72,104.3,75.07,145.18,109.55,98.18
93.15,126.5,85.62,156.45,78.47,103.67,75.08,145.65,109.82,97.97
92.55,126,85.37,156,78.33,103.05,75.1,146,110.08,97.68
92.08,125.55,85.1,155.55,78.27,102.45,75.18,146.32,110.37,97.52
91.65,125.03,84.77,155.08,78.15,101.88,75.27,147.03,110.65,97.32
91.28,124.48,84.43,154.62,78.03,101.33,75.35,147.3,110.92,97.03
90.92,124,84.05,154.13,77.87,100.82,75.45,147.53,111.15,96.77
90.57,123.6,83.67,153.62,77.72,100.35,75.73,147.7,111.38,96.45
90.18,123.15,83.3,153.08,77.68,99.8,75.88,147.87,111.35,96.13
89.8,122.77,83.12,152.47,77.6,99.2,76.08,148.03,111.08,95.83
89.45,122.43,83.08,151.87,77.6,98.6,76.3,147.92,110.78,95.53
89.23,122.08,83.07,151.3,77.53,98,76.52,147.67,110.5,95.18
89.05,121.78,83.02,150.67,77.58,97.37,76.73,147.5,110.22,94.9
88.78,121.47,82.95,150.03,77.58,96.72,76.9,147.33,109.93,94.62
88.57,121.28,82.87,149.35,77.62,95.98,77.05,146.87,109.77,94.32
88.47,121.08,82.82,148.68,77.68,95.18,77.22,146.4,109.55,93.98
88.3,121.02,82.7,147.95,77.75,94.38,77.42,145.92,110.03,93.65
88.15,120.97,82.63,147.03,77.98,93.58,77.58,145.48,110.53,93.18
87.97,120.92,82.55,146.12,78.2,92.8,77.68,145.03,110.93,92.75
87.77,120.7,82.42,145.22,78.43,92.02,77.75,144.62,111.35,92.22
87.53,120.37,82.27,144.37,78.72,91.35,77.85,144.18,111.7,91.72
87.35,120.1,82.12,143.45,78.97,90.7,77.98,143.73,112.03,91.22
87.27,119.78,81.95,142.55,79.43,89.93,78.1,143.32,112.42,90.65
87.17,119.47,81.78,141.72,79.9,89.23,78.1,142.77,112.9,90.03
87.05,119.1,81.48,140.78,80.38,88.53,78.18,142.27,113.4,89.27
86.92,118.72,81.18,139.82,80.87,88.18,78.18,141.87,113.88,88.82
86.87,118.33,80.83,138.88,81.4,87.87,78.18,141.48,114.35,88.38
86.77,117.97,80.47,137.98,81.92,87.55,78.13,141.07,114.83,88
86.52,117.62,80.08,137.1,82.52,87.2,78.12,140.63,115.17,87.72
86.25,117.27,79.67,136.2,82.75,86.82,78.1,140.2,115.7,87.53
85.77,116.97,79.18,135.27,82.95,86.38,78.03,139.73,116.23,87.27
85.27,116.57,78.32,134.33,83.13,86.07,78,139.25,116.75,87.07
84.75,116.17,77.4,133.35,83.37,85.78,78,138.82,116.08,87.03
84.22,115.7,77.22,132.35,83.68,85.5,78.02,138.47,115.45,86.98
83.7,115.27,78.95,131.43,84.08,85.22,78.02,138.08,114.8,87
83.52,114.83,80.72,130.47,84.52,84.95,78.07,137.77,114.2,87.12
83.48,114.37,82.5,129.48,84.98,84.67,78.08,137.43,113.62,87.25
83.57,113.83,84.3,128.57,85.57,84.38,78.15,137.1,112.98,87.4
83.83,113.27,85.17,127.6,86.17,83.97,78.27,136.83,112.32,87.52
