Student 1,Student 2,Student 3,Student 4,Student 5,Student 6,Student 7,Student 8,Student 9,Student 10
85.33,108.1,77.95,98.62,87.18,88.05,83.12,83.5,94.32,75.27
85.57,108.2,77.8,98.57,86.95,88,83.18,83.5,94.32,75.33
85.78,108.43,77.68,98.53,86.73,87.95,83.3,83.43,94.33,75.57
86.03,108.62,77.58,98.48,86.47,87.95,83.22,83.32,94.35,75.87
86.28,108.87,77.68,98.65,86.2,87.98,83.17,83.18,94.35,76.15
86.53,109.08,77.67,98.67,85.93,88.08,83.12,82.97,94.33,76.38
86.77,109.27,77.67,98.6,85.6,88.17,83.07,82.7,94.28,76.37
86.92,109.48,77.6,98.42,85.27,88.37,83.05,82.45,94.23,76.37
86.97,109.57,77.52,98.3,84.88,88.55,83.05,82.22,94.18,76.35
87.07,109.65,77.42,98.12,84.55,88.73,83.08,82.1,94.12,76.38
87.15,109.72,77.32,97.92,84.3,88.95,83.12,82,94,76.43
87.17,109.7,77.18,97.72,84.1,89.18,83.15,81.83,93.87,76.53
87.12,109.7,77.03,97.47,83.77,89.42,83.17,81.73,93.7,76.58
86.97,109.73,76.8,97.27,83.42,89.65,83.18,81.63,93.5,76.67
86.82,109.77,76.48,96.98,83.17,89.82,83.2,81.55,93.18,76.77
86.65,109.8,76.17,96.63,82.92,89.98,83.18,81.5,92.83,76.87
86.52,109.85,75.87,96.28,82.57,90.1,83.17,81.43,92.5,77.02
86.37,109.9,75.58,95.78,82.22,90.22,83.15,81.25,92.22,77.17
86.2,109.97,75.27,95.32,81.87,90.35,83.12,81.05,91.95,77.28
86.1,110.05,74.97,94.8,81.73,90.48,83.1,80.75,91.67,77.55
85.98,110.12,74.68,94.15,81.6,90.65,83.03,80.45,91.38,77.85
85.93,110.17,74.4,93.57,81.45,90.83,82.83,80.12,90.95,78.23
85.85,110.22,74.08,92.95,81.25,91.02,82.62,79.78,90.55,78.6
85.77,110.27,73.82,92.33,81.08,91.2,82.52,79.45,90.05,78.95
85.6,110.32,73.47,91.8,80.88,91.42,82.45,79.15,89.5,79.28
85.52,110.43,73.13,91.32,80.63,91.7,82.4,78.98,89.05,79.58
85.45,110.52,72.75,90.85,80.4,91.98,82.4,78.72,88.63,79.8
85.33,110.6,72.37,90.35,80.17,92.35,82.62,78.47,88.25,80.05
85.25,110.67,72,89.87,79.85,92.75,82.8,78.3,87.9,80.25
85.12,110.73,71.73,89.45,79.6,93.13,82.97,78.13,87.77,80.45
85.07,110.7,71.5,89,79.33,93.7,83.13,78.02,87.67,80.7
85.1,110.63,71.28,88.43,79.38,94.3,83.28,77.87,87.57,80.95
85.13,110.47,71.15,87.9,79.43,94.83,83.45,77.87,87.4,81.13
85.17,110.32,71.05,87.4,79.55,95.38,83.57,77.82,87.33,81.43
85.12,110.17,71.13,86.92,79.8,95.85,83.72,77.75,87.25,81.78
85.08,110.03,71.18,86.43,80.03,96.25,83.85,77.58,87.18,82.17
85.08,109.92,71.32,85.95,80.2,96.72,83.95,77.43,87.1,82.55
85.13,109.8,71.45,85.47,80.47,97.15,84.13,77.27,87.02,82.97
85.18,109.72,71.6,85.03,80.85,97.57,84.27,77.05,86.92,83.42
85.22,109.65,71.58,84.55,81.27,97.82,84.5,76.87,87.03,83.83
85.22,109.57,71.52,84.05,81.65,98.13,84.58,76.68,87.12,84.17
85.23,109.47,71.3,83.55,82.05,98.42,84.67,76.47,87.17,84.52
85.27,109.35,71.2,83.02,82.53,98.65,84.72,76.3,87.2,85.1
85.3,109.22,73.45,82.48,82.97,98.83,84.77,76.22,87.25,85.68
85.2,109.1,75.33,81.9,83.45,99.03,84.8,76.17,87.4,86.08
85.17,108.97,77.12,81.28,83.95,99.2,84.75,76.17,87.6,86.2
85.1,108.77,79.47,80.65,84.4,99.13,84.73,76.17,87.83,86.32
85.02,108.55,81.82,79.97,84.92,99.15,84.7,76.17,87.8,86.42
84.87,108.6,84.27,79.33,85.47,99.18,84.67,76.15,87.75,86.52
84.7,108.58,86.68,78.72,86.1,99.18,84.65,76.18,87.7,86.53
84.48,108.57,88.43,78.13,86.42,99.13,84.62,76.17,87.58,86.58
84.28,108.53,90.18,77.62,86.7,99.05,84.2,76.18,87.45,86.63
84.08,108.53,91.9,77.1,86.95,98.82,83.62,76.18,87.33,86.75
83.93,108.58,93.62,76.57,87.17,98.57,83.07,76.17,87.15,86.9
83.75,108.68,95.32,75.98,87.33,98.28,82.57,76.13,87.03,87.08
83.55,108.8,97,75.42,87.52,98,82.07,76.12,86.93,87.2
83.35,108.97,98.6,75,87.67,97.72,81.57,75.97,86.83,87.33
83.25,109.15,100.32,74.73,87.83,97.45,81,75.82,86.77,87.48
83,109.32,102,74.65,88.23,97.12,80.77,75.57,86.73,87.65
82.68,109.5,103.48,74.57,88.63,96.75,80.52,75.32,86.7,87.75
82.28,109.65,105.07,74.47,88.52,96.42,80.28,75.15,86.62,87.92
82.05,109.85,106.65,74.43,88.4,96.12,80.05,74.95,86.52,88.05
81.88,109.93,108.25,74.37,88.32,95.82,79.8,74.8,86.43,88.1
81.58,110.1,109.85,74.32,88.28,95.5,79.78,74.65,86.32,88.1
81.28,110.13,111.28,74.27,88.45,95.15,79.72,74.5,86.13,88.17
80.97,110.18,112.57,74.2,88.68,94.73,79.65,74.33,86,88.22
80.7,110.27,113.87,74.22,88.95,94.27,79.73,74.33,85.92,88.22
80.48,110.45,115.2,74.23,89.18,93.68,79.82,74.33,85.82,88.03
80.28,110.78,116.6,74.27,89.4,93.1,79.95,74.33,85.72,87.85
80.05,111.08,118.02,74.37,89.48,92.52,79.98,74.25,85.63,87.65
79.75,111.35,119.42,74.4,89.55,91.93,80.07,74.17,85.53,87.45
79.48,111.63,120.82,74.43,89.6,91.43,80.13,74.13,85.48,87.28
79.23,111.93,122.43,74.48,89.78,90.98,79.83,74.05,85.48,87.08
78.95,112.17,124.28,74.53,90,90.67,79.45,73.95,85.52,86.88
78.65,112.43,126.25,74.6,90.1,90.38,79.13,73.78,85.65,86.67
78.37,112.67,128.22,74.62,90.18,90.1,78.92,73.62,85.83,86.47
77.98,112.9,130.17,74.43,90.3,89.82,78.68,73.47,85.97,86.17
77.65,113.13,132.13,74.45,90.43,89.53,78.32,73.38,86.02,85.88
77.37,113.37,134.03,74.43,90.55,89.25,77.92,73.28,86.05,85.62
77,113.58,135.97,74.43,90.65,88.93,77.5,73.18,86.1,85.23
76.67,113.83,137.88,74.47,90.8,88.63,77.38,73.1,86.12,84.85
76.3,113.87,139.77,74.55,90.95,88.33,77.33,73.05,86.25,84.5
76.07,113.93,141.62,74.67,91.25,88.08,77.23,73.05,86.33,84.17
75.85,113.97,143.18,74.8,91.45,87.8,77.03,73.12,86.57,83.87
75.63,114,144.77,74.9,91.68,87.52,76.83,73.12,86.85,83.58
75.33,113.97,146.3,74.95,92.05,87.15,76.6,73.12,87.12,83.32
75.02,113.97,147.9,75,92.4,86.78,76.3,73.17,87.4,83.07
74.72,113.77,149.5,75.07,92.75,86.35,75.93,73.2,87.68,82.8
74.18,113.58,151.1,75.13,93.15,85.87,75.58,73.22,87.9,82.53
73.77,113.38,152.68,75.08,93.47,85.43,75.25,73.23,88.15,82.25
73.3,113.33,154.22,75,93.85,85.02,74.95,73.27,88.42,81.92
72.73,113.25,155.75,74.93,94.27,84.62,74.72,73.27,88.68,81.57
72.42,113.25,157.22,74.85,94.7,84.25,74.5,73.28,89,81.28
72.08,113.2,158.68,74.78,95.08,83.83,74.33,73.3,89.27,80.88
71.85,113.12,160.1,74.72,95.47,83.43,74.12,73.35,89.53,80.42
71.78,112.92,161.53,74.63,95.95,83.03,73.93,73.37,89.8,79.93
71.63,112.75,162.98,74.53,96.5,82.65,73.75,73.22,90.03,79.45
71.52,112.62,164.43,74.57,97.08,82.32,73.53,73.1,90.28,78.95
71.4,112.52,165.9,74.55,97.53,81.95,73.38,73.02,90.53,78.42
71.33,112.42,167.42,74.55,98.02,81.57,73.27,72.88,90.68,77.92
71.3,112.33,168.48,74.55,98.5,81.05,73.2,72.78,90.83,77.53
71.28,112.25,169.72,74.55,99,80.65,73.12,72.63,90.97,77.13
71.3,112.2,170.98,74.55,99.48,80.28,73.03,72.45,91.15,76.68
71.3,112.18,169.83,74.53,99.9,79.93,73,72.28,91.28,76.28
71.35,112.13,169.17,74.53,100.3,79.58,73.17,72.1,91.4,75.9
71.4,112.07,168.58,74.57,100.68,79.23,73.42,72.05,91.57,75.73
71.47,112.03,167.45,74.62,101.08,79.12,73.6,72.02,91.68,75.45
71.55,111.98,166.32,74.62,101.47,79.05,73.78,72,91.83,75.28
71.57,111.67,165.1,74.58,101.88,78.95,73.93,71.98,92.03,75.13
71.65,111.25,163.93,74.57,102.32,78.82,74.1,71.82,92.18,75.08
71.8,110.83,163.3,74.47,102.6,78.7,74.28,71.8,92.32,74.98
71.95,110.42,162.62,74.33,102.92,78.6,74.35,71.78,92.45,74.87
72.07,109.98,161.92,74.2,103.28,78.52,74.45,71.78,92.57,74.75
72.07,109.55,161.2,74.12,103.7,78.48,74.5,71.85,92.67,74.5
72.1,109.08,160.52,74.07,104.1,78.45,74.55,71.92,92.73,74.28
72.15,108.6,159.82,74.1,104.48,78.45,74.6,72.02,92.82,74.03
72.13,108.08,159.22,74.15,104.6,78.43,74.63,72.3,92.92,73.75
72.03,107.55,158.6,74.22,104.63,78.4,74.75,72.55,93,73.4
72.12,107.05,158,74.23,104.47,78.4,74.85,72.97,93.07,73.1
72.27,106.57,157.55,74.28,104.02,78.43,75.02,73.33,93.12,72.9
72.43,106.08,157.05,74.35,104.07,78.47,75.18,73.63,93.08,72.67
72.47,105.62,156.53,74.37,104.15,78.5,75.35,73.92,93.05,72.47
72.43,105.15,156,74.43,104.25,78.57,75.53,74.18,92.98,72.27
72.4,104.7,155.4,74.5,104.3,78.65,75.78,74.47,92.95,72.03
72.4,104.35,154.75,74.53,104.33,78.73,76.05,74.73,93,71.75
72.4,104,154.13,74.6,104.28,78.88,76.33,74.95,93.03,71.53
72.37,103.65,153.53,74.68,104.17,79.08,76.45,75,93.08,71.35
72.3,103.15,152.92,74.77,104.08,79.3,76.6,75.13,93.15,71.32
72.25,102.62,152.33,74.8,104,79.53,76.73,75.25,93.2,71.43
72.18,102.12,151.73,74.78,104.03,79.85,76.93,75.35,93.28,71.45
72.12,101.67,151.32,74.87,104.07,80.17,77.08,75.48,93.42,71.5
72.03,101.25,150.98,74.93,104.1,80.4,77.22,75.62,93.55,71.52
71.88,100.82,149.32,74.98,104.13,80.63,77.72,75.78,93.65,71.55
71.72,100.38,147.48,75.07,104.18,80.8,78.2,75.98,93.7,71.57
71.52,100,145.55,75.15,104.27,80.95,78.6,76.17,93.77,71.6
71.25,99.67,143.67,75.32,104.38,81,78.88,76.35,93.83,71.63
71.15,99.3,141.78,75.67,104.43,81.32,79.15,76.67,93.93,71.67
71.02,98.93,139.85,75.9,104.7,81.65,79.55,77.02,94.08,71.68
70.85,98.57,137.97,76.18,104.97,81.93,79.98,77.4,94.22,71.73
70.63,98.2,136.08,76.47,105.07,82.28,80.43,77.78,94.33,71.75
70.4,97.87,134.17,76.73,105.12,82.63,80.67,78.18,94.47,71.72
70.12,97.72,132.27,76.98,105.17,82.97,80.8,78.52,94.65,71.63
69.75,97.43,130.35,77.18,105.08,83.3,81.08,78.83,94.82,71.55
69.4,97.2,128.77,77.37,105.03,83.63,81.08,79.13,94.93,71.38
69.1,97,127.23,77.55,104.95,83.97,81.03,79.47,95.07,71.2
68.95,96.83,125.55,77.75,104.7,84.35,81.02,79.8,95.15,71.02
68.83,96.67,123.82,77.93,104.52,84.75,81.08,80.08,95.22,70.88
68.68,96.68,122.12,78.1,104.35,85.15,81.02,80.4,95.25,70.93
68.78,96.77,120.42,78.25,104.18,85.52,80.93,80.63,95.2,71.02
68.85,96.83,118.75,78.42,104.1,85.6,81,80.88,95.1,71.13
68.9,96.83,117.12,78.62,104.02,87.02,81.08,81.08,94.97,71.3
68.97,96.85,115.7,78.8,103.88,88.55,81.08,81.37,94.82,71.48
68.72,96.85,114.32,79,103.77,90.07,81.05,81.58,94.67,71.63
68.5,96.87,113.25,79.17,103.65,91.57,81,81.82,94.5,71.8
68.22,96.92,112.1,79.32,103.38,91.42,80.9,82.12,94.35,71.97
67.77,97.07,112.38,79.45,102.92,91.33,80.82,82.45,94.17,72.13
67.33,97.2,110.58,79.57,102.48,91.12,80.83,82.95,94.02,72.3
66.85,97.3,108.75,79.6,102.05,90.95,80.85,83.43,93.83,72.48
66.33,97.35,106.85,79.65,101.65,90.8,80.85,83.85,93.63,72.63
65.78,97.35,104.9,79.65,101.27,90.6,80.85,84.3,93.45,72.77
65.23,97.35,103.45,79.68,100.9,90.5,80.85,84.7,93.3,72.87
64.68,97.33,102.03,79.72,100.53,90.45,80.75,85.2,93.15,73
64.32,97.28,100.58,79.78,100.15,90.47,80.67,85.63,92.98,73.12
64.02,97.2,99.17,79.85,99.88,90.48,80.48,85.98,92.83,73.23
63.78,97.13,97.67,79.92,99.65,90.48,80.13,86.3,92.68,73.35
63.53,97.12,96.18,79.82,99.4,90.47,79.82,86.45,92.5,73.5
63.3,97.12,94.63,79.8,99.15,90.4,79.48,86.48,92.37,73.78
63.07,97.12,93.13,79.9,98.92,90.32,79.15,86.53,92.2,74.03
62.9,97.12,91.97,80.03,98.73,90.25,78.88,86.57,91.98,74.22
63.02,97.22,91.25,80.13,98.55,90.22,78.58,86.77,91.82,74.33
63.08,97.3,90.53,80.28,98.5,90.17,78.33,86.87,91.68,74.45
63.15,97.38,89.75,80.4,98.57,90.12,78.15,86.97,91.55,74.58
63.22,97.48,88.97,80.52,98.6,90.07,77.95,87.07,91.37,74.7
63.33,97.62,88.25,80.63,98.62,90,77.77,87.12,91.15,74.92
63.47,97.75,87.52,80.73,98.65,89.93,77.58,87.15,90.92,75.1
63.65,97.9,86.83,80.78,98.68,89.85,77.45,87.2,90.67,75.32
63.87,98.07,86.17,80.82,98.97,89.78,77.32,87.18,90.38,75.57
64.15,98.27,85.47,80.87,99.32,89.7,77.15,87.2,90.12,75.83
64.38,98.47,84.75,80.98,99.65,89.62,76.97,87.08,89.87,76.07
64.65,98.6,84.07,81.1,100.23,89.5,76.77,86.98,89.65,76.3
64.75,98.73,83.38,81.2,100.83,89.33,76.5,86.9,89.55,76.53
65.23,98.87,82.68,81.3,101.35,89.15,76.27,86.82,89.45,76.77
65.68,99,81.97,81.38,101.85,88.97,76.05,86.68,89.38,76.98
66.27,99.1,81.33,81.45,102.37,88.8,75.78,86.55,89.33,77.22
66.8,99.18,80.73,81.48,102.68,88.63,75.52,86.4,89.27,77.43
67.3,99.37,80.08,81.33,103.07,88.47,75.3,86.23,89.2,77.62
67.82,99.52,79.48,81.15,103.43,88.33,75.08,86.1,89.1,77.78
68.38,99.63,78.88,80.95,103.85,88.22,74.72,85.9,89.03,77.93
68.93,99.75,78.23,80.77,104.28,88.13,74.32,85.65,88.98,77.93
69.45,99.87,77.57,80.65,104.7,88.03,74,85.42,88.92,77.98
70.02,99.97,76.75,80.5,105.08,87.92,73.68,85.12,88.88,78
70.67,100.08,75.9,80.37,105.42,87.78,73.3,84.83,88.85,78
71.4,100.17,76.12,80.25,105.73,87.6,72.95,84.57,88.87,77.98
72.27,100.25,76.32,80.07,106.02,87.38,72.72,84.28,88.93,77.95
73.22,100.27,76.62,79.93,106.28,87.2,72.73,84.02,89,77.9
74.25,100.27,76.85,79.78,106.5,87.1,72.8,83.82,89.05,77.83
75.23,100.28,77.08,79.72,106.75,86.75,72.9,83.47,89.08,77.78
76.22,100.3,77.37,79.68,106.75,86.38,73,83.08,89.08,77.75
77.22,100.3,77.67,79.6,106.73,86.07,73.1,82.63,89.08,77.7
78.38,100.3,78,79.55,106.7,85.77,73.17,82.42,89.08,77.7
79.55,100.28,78.38,79.33,106.68,85.52,73.18,82.17,89.08,77.72
80.73,100.32,78.78,79.18,106.65,85.27,73.25,81.97,89.05,77.87
81.92,100.43,79.17,79.08,106.63,85,73.25,81.7,88.98,77.95
83.05,100.52,79.45,78.97,106.65,84.78,73.55,81.42,88.88,78.08
84.2,100.58,79.7,78.83,106.68,84.63,73.88,81.12,88.75,78.23
85.25,100.63,80.15,78.7,106.8,84.47,74.17,80.87,88.62,78.38
86.32,100.7,80.63,78.57,106.83,84.25,74.35,80.52,88.47,78.52
87.47,100.78,81.2,78.57,106.85,84.05,74.73,80.15,88.33,78.38
88.62,100.82,81.78,78.57,106.85,83.87,75.1,79.83,88.2,78.2
89.77,100.88,82.35,78.6,106.87,84.02,75.33,79.48,88.08,78.17
90.93,100.98,82.92,78.62,106.87,82.83,75.2,79.15,87.98,78.08
92.12,101.12,83.25,78.67,106.95,81.5,75.12,78.8,87.9,78
93.32,101.28,83.57,78.73,107.03,80.13,75.03,78.48,87.82,77.92
94.52,101.47,83.58,78.82,107.1,78.75,74.98,78.15,87.77,77.82
95.7,101.67,83.68,78.88,107.17,78.98,74.98,77.78,87.7,77.72
96.87,101.85,82.33,78.95,107.35,79.02,74.98,77.52,87.63,77.62
98.05,102.02,83.03,79.15,107.52,79.12,74.9,77.27,87.57,77.53
99.25,102.22,83.75,79.3,107.65,79.17,74.77,77,87.53,77.45
100.52,102.45,84.58,79.45,107.77,79.18,74.65,76.8,87.5,77.4
101.8,102.73,85.45,79.65,107.87,79.25,74.6,76.5,87.45,77.35
103.1,103.03,86.35,79.77,107.95,79.22,74.58,76.42,87.4,77.33
104.42,103.35,87.15,79.87,108.03,79.1,74.67,76.33,87.35,77.28
105.52,103.73,88.02,79.92,108.13,78.92,74.97,76.27,87.28,77.2
106.58,104.12,88.87,79.95,108.18,78.72,75.37,76.23,87.27,77.1
107.63,104.45,89.82,79.98,108.2,78.57,75.78,76.22,87.27,76.95
108.67,104.75,90.75,80.2,108.32,78.45,76.13,76.23,87.27,76.77
109.67,105.02,91.7,80.37,108.47,78.38,76.58,76.35,87.27,76.58
110.58,105.28,92.6,80.45,108.65,78.37,77.1,76.42,87.25,76.35
111.52,105.55,93.15,80.57,108.83,78.35,77.6,76.48,87.25,76.18
112.1,105.83,93.22,80.63,109.02,78.35,78.2,76.58,87.25,76.08
112.67,106.13,93.3,80.55,109.17,78.37,78.65,76.62,87.23,75.95
113.3,106.45,93.5,80.43,109.2,78.38,79.08,76.63,87.2,75.8
113.95,106.75,93.72,80.33,109.28,78.4,79.5,76.62,87.18,75.65
114.62,107.03,93.92,80.23,109.37,78.43,79.93,76.7,87.23,75.5
115.23,107.3,94.1,80.12,109.45,78.52,80.33,76.77,87.28,75.37
115.77,107.53,94.28,79.97,109.53,78.62,80.72,76.83,87.33,75.35
116.48,107.73,94.42,79.8,109.6,78.72,81.12,76.93,87.4,75.33
117.8,107.87,94.62,79.68,109.5,78.83,81.57,77.07,87.45,75.28
119.08,107.95,94.83,79.57,109.37,78.95,81.92,77.15,87.48,75.2
120.43,108.05,95.07,79.43,109.27,79.08,82.23,77.27,87.48,75.07
121.95,108.13,95.32,79.3,109.17,79.25,82.58,77.4,87.45,74.93
123.08,108.2,95.63,79.33,109.18,79.42,82.88,77.47,87.42,74.82
124.22,108.27,95.97,79.45,109.2,79.55,83.17,77.62,87.37,74.67
125.25,108.32,96.28,79.55,109.2,79.65,83.43,77.78,87.32,74.5
126.17,108.35,96.58,79.72,109.03,79.75,83.7,78,87.3,74.32
127.22,108.28,96.9,80.03,108.82,79.83,83.92,78.3,87.32,74.12
128.2,108.25,97.13,80.37,108.65,79.88,84.15,78.58,87.33,73.78
129.15,108.3,97.35,80.73,108.43,79.9,84.47,78.87,87.32,73.5
130.1,108.32,97.55,81.17,108.23,79.87,84.78,79.22,87.3,73.2
130.48,108.37,97.75,81.47,108.05,79.82,85.03,79.55,87.27,72.92
130.88,108.43,97.97,81.77,107.83,79.77,85.28,79.9,87.2,72.65
131.25,108.53,98.15,82.05,107.63,79.73,85.63,80.2,87.1,72.37
131.58,108.65,98.37,82.35,107.45,79.73,85.97,80.45,86.98,72.1
131.75,108.8,98.6,82.65,107.25,79.72,86.3,80.73,86.87,71.82
131.55,108.9,98.75,82.88,107.08,79.68,86.42,81.07,86.73,71.58
131.37,109,98.9,83.12,106.9,79.67,86.5,81.27,86.62,71.38
131.2,109.08,99.03,83.3,106.73,79.63,86.58,81.28,86.52,71.17
131.07,109.18,99.08,83.48,106.6,79.62,86.65,81.3,86.43,70.93
130.93,109.27,99.13,83.68,106.52,79.57,86.7,81.35,86.35,70.72
130.75,109.32,99.12,83.88,106.45,79.47,86.75,81.08,86.28,70.48
130.55,109.33,99.1,84.18,106.42,79.33,86.8,80.85,86.2,70.28
130.32,109.33,99.2,84.43,106.42,79.2,86.83,80.58,86.15,69.98
130.08,109.35,99.03,84.65,106.42,79.07,86.83,80.37,86.15,69.9
129.9,109.38,98.9,84.87,106.42,78.9,86.82,80.13,86.18,69.88
129.65,109.42,98.72,85.02,106.47,78.68,86.8,79.98,86.25,69.88
129.42,109.47,98.52,85.18,106.55,78.48,86.8,79.77,86.33,69.9
129.15,109.48,98.25,85.4,106.68,78.28,86.87,79.65,86.42,69.9
128.98,109.5,97.88,85.48,106.77,78.08,86.78,79.58,86.5,69.95
128.82,109.48,97.48,85.57,106.85,77.88,86.7,79.48,86.6,70.05
128.63,109.45,97.1,85.67,106.92,77.62,86.68,79.38,86.7,70
128.47,109.38,96.7,85.8,106.93,77.33,87,79.67,86.77,69.92
128.3,109.3,96.33,85.88,106.92,77.1,87.3,79.92,86.85,69.77
128.15,109.18,95.9,85.95,106.88,76.87,87.6,80.17,86.95,69.83
127.92,109.07,95.45,86,106.83,76.7,87.87,80.43,87.05,69.92
127.67,108.95,94.97,86.07,106.77,76.53,88.17,80.73,87.15,70.03
127.4,108.87,94.53,86.15,106.75,76.5,88.43,80.98,87.25,70.17
127.18,108.82,94.07,86.17,106.72,76.5,88.68,81.25,87.35,70.25
126.97,108.73,93.58,86.12,106.73,76.52,88.93,81.52,87.45,70.37
126.88,108.63,92.97,86.08,106.77,76.53,89.12,81.78,87.57,70.52
126.78,108.52,92.32,86,106.78,76.53,89.27,82.12,87.68,70.7
127.07,108.4,91.63,85.98,106.82,76.55,89.38,82.27,87.77,70.9
126.95,108.28,91,85.95,106.83,76.58,89.53,82.43,87.85,71.1
126.83,108.12,90.45,85.92,106.85,76.62,89.53,82.58,87.98,71.33
126.77,107.95,89.83,85.87,106.85,76.72,89.47,82.73,88.08,71.6
126.67,107.83,89.17,85.78,106.9,76.8,89.27,82.9,88.15,71.92
126.58,107.73,88.55,85.65,106.88,76.88,89.08,83.05,88.18,72.23
126.5,107.65,87.92,85.47,106.85,76.97,88.83,83.22,88.2,72.52
126.47,107.58,87.25,85.27,106.78,77.03,88.53,83.42,88.23,72.88
126.4,107.53,86.62,85.05,106.68,77.07,88.17,83.68,88.27,73.22
126.32,107.47,85.98,84.9,106.55,77.08,87.7,83.88,88.3,73.53
126.22,107.38,85.32,84.88,106.35,77.08,87.32,84.13,88.35,73.88
126.03,107.3,84.68,84.93,106.15,77.08,86.95,84.37,88.42,74.25
125.88,107.23,84.02,85,105.9,77.1,86.58,84.62,88.5,74.63
125.73,107.18,83.25,85,105.62,77.08,86.2,84.77,88.57,75
125.62,107.17,82.48,85.02,105.08,77.02,85.83,84.9,88.65,75.35
125.55,107.18,81.72,85.05,104.63,76.95,85.45,84.98,88.75,75.55
125.33,107.22,81,85.07,104.23,76.88,85.05,85.05,88.87,75.7
124.48,107.3,80.2,85.02,103.98,76.82,84.63,85.1,89,75.87
123.68,107.4,79.38,84.87,103.82,76.77,84.35,85.18,89.13,76.05
122.77,107.52,78.55,84.72,103.58,76.72,84.08,85.27,89.28,76.23
121.87,107.65,77.7,84.52,103.28,76.67,83.78,85.3,89.45,76.27
120.97,107.77,76.82,84.18,102.92,76.68,83.48,85.4,89.62,76.3
120.12,107.83,75.92,83.83,102.58,76.68,83.07,85.5,89.77,76.4
119.3,107.9,75,83.47,102.3,76.73,82.53,85.55,89.9,76.52
118.65,107.97,74.33,83.1,102.15,76.8,82,85.58,90.03,76.65
117.92,108.03,73.68,82.75,101.87,76.88,81.47,85.48,90.13,76.82
117.23,108.1,73.15,82.42,101.57,76.98,80.93,85.43,90.25,77.13
116.55,108.12,72.62,81.98,101.28,77.08,80.45,85.33,90.42,77.45
115.88,108.18,72.03,81.5,100.98,77.2,79.9,85.22,90.6,77.82
115.83,108.17,71.5,81.07,100.68,77.32,79.32,85.1,90.8,78.18
115.8,108.13,70.95,80.65,100.42,77.43,78.73,84.97,91.02,78.53
115.75,108.08,70.38,80.23,100.12,77.48,78.12,84.93,91.23,78.85
115.72,108.02,69.85,79.83,99.75,77.53,77.47,84.85,91.45,79.17
115.73,107.93,69.33,79.38,99.4,77.58,77.08,84.72,91.68,79.55
116.13,107.88,68.87,78.93,99.03,77.65,76.73,84.58,91.98,79.9
116.47,107.82,68.4,78.5,98.68,77.72,76.37,84.52,92.28,80.22
116.85,107.78,67.92,78.07,98.4,77.78,76,84.65,92.6,80.53
117.18,107.75,67.47,77.58,98.12,77.85,75.63,84.77,92.93,80.83
117.48,107.73,67.17,77.25,97.9,78.03,75.32,84.83,93.37,81.12
117.72,107.75,66.92,76.85,97.67,78.2,75.02,85,93.75,81.38
117.98,107.78,66.7,76.45,97.37,78.35,74.7,85.17,94.23,81.67
118.28,107.83,66.35,76.02,97.07,78.48,74.42,85.37,95.05,81.95
118.57,107.88,66.37,75.58,96.82,78.62,74.13,85.52,95.35,82.08
118.8,107.93,66.32,75.1,96.57,78.72,73.68,85.68,95.53,82.18
119.03,108,66.33,74.68,96.32,78.8,73.27,85.72,95.77,82.27
119.25,108.07,66.35,74.23,96.05,78.85,72.88,85.77,95.97,82.35
119.48,108.15,66.32,73.7,95.78,78.9,72.5,85.83,96.03,82.42
119.6,108.23,66.32,73.15,95.55,78.93,72.17,85.83,96.08,82.48
119.72,108.33,66.33,72.62,95.3,78.97,71.83,85.87,96.12,82.55
119.85,108.43,66.37,72.08,95.05,79.03,71.47,85.92,96.13,82.6
119.97,108.55,66.42,71.6,94.87,79.13,71.12,85.58,96.17,82.7
120.07,108.65,66.47,71.15,94.67,79.22,70.78,85.33,96.18,82.93
120.15,108.77,66.53,70.73,94.45,79.32,70.48,85.1,96.18,82.98
120.33,108.9,66.63,70.4,94.23,79.4,70.15,84.85,96.08,83.05
120.53,109.03,66.72,70.07,94.03,79.5,69.85,84.6,95.98,83.1
120.73,109.2,66.73,69.77,93.75,79.62,69.58,84.35,95.88,83.13
120.87,109.35,66.75,69.47,93.5,79.72,69.33,84.13,95.77,83.22
121.02,109.52,66.8,69.27,93.2,79.8,69.22,83.92,95.63,83.25
121.03,109.73,66.92,69.07,92.9,79.9,69.08,83.73,95.47,83.27
121.05,109.92,67.1,68.87,92.6,80.03,68.98,83.55,95.3,83.23
120.68,110.08,67.3,68.65,92.3,80.18,68.9,83.4,95.17,83.13
120.7,110.25,67.52,68.48,92,80.3,68.73,83.22,95.03,83.05
120.72,110.4,67.6,68.37,91.72,80.4,68.58,83.08,94.85,82.88
120.68,110.53,67.73,68.27,91.45,80.47,68.45,82.93,94.67,82.68
120.7,110.72,67.83,68.22,91.02,80.5,68.45,82.78,94.52,82.45
120.68,110.92,67.83,68.18,90.63,80.52,68.47,82.63,94.38,82.3
120.68,111.15,67.87,68.18,90.25,80.52,68.58,82.43,94.25,82.2
120.72,111.35,67.9,68.18,89.87,80.52,68.68,82.23,94.12,82.02
120.73,111.53,67.92,68.13,89.52,80.53,68.93,81.97,94.02,81.83
120.77,111.72,68.37,68.07,89.18,80.55,69.17,81.72,93.95,81.67
120.83,111.93,68.85,68.02,88.88,80.55,69.38,81.45,93.9,81.52
