Student 1,Student 2,Student 3,Student 4,Student 5,Student 6,Student 7,Student 8,Student 9,Student 10
82.28,106.67,82.22,105.62,106.63,76.02,77.12,88,117.2,90.32
82.17,106.33,82.87,105.83,106.52,76.07,77.45,87.93,117.4,89.75
82.07,105.98,83.5,106.05,106.43,76.05,77.78,87.82,117.77,89.18
82.02,105.68,84.13,106.25,106.35,76.1,78.08,87.77,118.12,88.6
81.97,105.32,84.9,106.45,106.25,76.07,78.38,87.68,118.4,88
81.88,104.98,85.38,106.63,106.17,76.05,78.72,87.58,118.52,87.47
81.65,104.58,85.97,106.8,106.1,76.07,78.98,87.48,118.67,86.93
81.43,104.22,86.62,107.02,106.05,76.08,79.25,87.45,118.83,86.38
81.32,103.82,87.3,107.17,106.13,76.07,79.32,87.42,119.02,85.82
81.05,103.42,87.97,107.3,106.2,76.02,79.4,87.42,119.45,85.47
80.8,103,88.58,107.52,106.25,75.92,79.47,87.5,119.88,85.12
80.52,102.62,89.18,107.68,106.33,75.87,79.55,87.62,120.33,85.03
80.22,102.23,89.92,107.78,106.45,75.83,79.6,87.7,120.83,84.93
79.92,102,90.58,107.87,106.6,75.88,79.7,87.82,121.33,84.88
79.68,101.7,91.25,107.92,106.8,75.9,79.82,87.97,121.92,84.8
79.53,101.48,91.72,107.9,107.03,76.07,79.95,88.05,122.48,84.65
79.43,101.25,92.1,107.87,107.28,76.2,80.18,88.15,123.05,84.4
79.27,101,92.52,107.8,107.52,76.45,80.35,88.27,123.6,84.15
79.27,100.73,92.9,107.68,107.77,76.55,80.53,88.35,124.12,83.98
79.27,100.5,93.27,107.55,108.03,76.65,80.8,88.4,124.55,83.8
79.17,100.2,93.67,107.43,108.23,76.68,80.98,88.43,125.07,83.53
79.08,99.9,94.08,107.32,108.4,76.68,81.13,88.52,125.58,83.25
79.03,99.58,94.52,107.23,108.53,76.7,81.37,88.67,126,82.95
78.98,99.1,95,107.3,108.63,76.62,81.57,88.78,126.43,82.68
78.92,98.65,95.6,107.3,108.7,76.52,81.68,88.83,126.82,82.42
78.82,98.27,96.17,107.4,108.72,76.4,81.83,88.7,127.03,82.12
78.82,97.82,96.8,107.48,108.8,76.32,81.95,88.57,126.92,81.82
78.82,97.37,97.53,107.58,109.07,76.25,82.12,88.42,126.83,81.57
78.83,96.92,98.32,107.7,109.5,76.13,82.3,88.23,126.82,81.32
78.82,96.47,99.1,107.85,109.85,76.15,82.35,88,126.78,81.03
78.8,96.02,99.75,108.08,110.17,76.15,82.4,87.72,126.78,80.98
78.83,95.52,100.38,108.22,110.5,76.15,82.47,87.4,126.83,80.92
78.9,94.98,101.08,108.32,110.82,76.15,82.65,87.03,126.88,80.88
78.93,94.42,101.8,108.47,111.13,76.17,82.85,86.65,126.78,80.82
79.2,93.8,102.23,108.58,111.42,76.2,83,86.52,126.72,80.7
79.4,93.17,102.65,108.67,111.72,76.18,83.15,86.4,126.67,80.58
79.43,92.68,103.07,108.78,111.93,76.13,83.3,86.28,126.5,80.4
79.38,92.2,103.45,108.9,112.15,76.18,83.43,86.12,126.28,80.25
79.4,91.75,103.82,109.03,112.37,76.15,83.62,85.98,126.25,80.05
79.42,91.28,104.17,109.12,112.57,76.1,83.85,85.88,126.22,79.9
79.43,90.83,104.55,108.95,112.73,76.02,84.02,85.82,126.18,80.23
79.43,90.35,105.02,108.83,112.9,75.9,84.17,85.72,126.12,80.5
79.37,89.88,105.27,108.75,113.08,76.23,84.32,85.63,126.07,80.75
79.17,89.48,105.55,108.8,113.28,76.55,84.45,85.52,126,80.98
78.93,89.05,105.87,108.87,113.48,76.85,84.48,85.37,125.93,81.22
78.68,88.68,106.2,108.85,113.65,77.17,84.53,85.27,125.9,81.43
78.47,88.37,106.57,108.85,113.87,77.47,84.58,85.15,125.92,81.65
78.17,88.1,106.85,108.75,114.07,77.78,84.6,84.95,125.93,81.87
77.77,87.88,107.15,108.68,114.27,78.13,84.57,84.72,125.95,82.03
77.35,87.6,107.42,108.45,114.48,78.52,84.53,84.48,125.95,82.23
76.95,87.32,107.48,108.2,114.67,78.78,84.35,84.23,125.98,82.48
76.53,87.22,107.57,107.95,114.82,79.08,84.22,84,126,82.7
76.15,87.12,107.63,107.62,114.95,79.3,84.08,83.77,126,82.92
75.75,87.02,107.68,107.27,115,79.52,83.9,83.53,125.92,83.05
75.22,87.03,107.77,106.8,115.03,79.58,83.62,83.32,125.88,83.22
74.65,87.07,107.87,106.4,115.03,79.48,83.37,83.18,125.8,83.52
74.07,87.17,107.98,105.98,115.08,79.37,83.17,83.05,125.73,83.85
73.47,87.28,108.02,105.55,115.12,79.25,82.97,82.98,125.7,84.22
73.33,87.47,108.05,105.12,115.17,79.17,82.73,82.92,125.68,84.65
73.1,87.63,108.08,104.7,115.22,79.1,82.55,82.88,125.67,85.12
73.07,87.78,108.13,104.28,115.25,78.95,82.28,82.85,125.67,85.55
73.03,87.88,108.13,103.88,115.3,78.78,82.17,82.88,125.67,85.85
73.05,88.05,108.15,103.5,115.37,78.7,82.15,82.97,125.58,86.08
73.03,88.23,108.17,103.1,115.45,78.63,82.18,83.12,125.37,86.32
72.92,88.43,108.05,102.67,115.37,78.5,82.2,83.28,125.18,86.57
72.83,88.6,107.88,102.25,115.27,78.37,82.22,83.48,125.03,86.65
72.77,88.82,107.63,101.82,115.12,78.22,82.33,83.67,124.83,86.72
72.68,89.02,107.33,101.35,114.88,78.07,82.42,83.8,124.65,86.82
72.53,89.22,107.03,100.9,114.48,77.97,82.7,83.97,124.33,86.93
72.53,89.32,106.7,100.4,114.05,77.88,82.87,84.12,123.78,87.08
72.55,89.5,106.37,99.88,113.72,77.82,83.12,84.23,123.23,87.22
72.55,89.63,106,99.38,113.43,77.68,83.42,84.33,122.65,87.4
72.7,89.77,105.5,98.88,113.22,77.52,83.67,84.42,122.07,87.65
72.88,89.92,105.03,98.33,112.93,77.37,83.93,84.53,121.38,87.93
73.33,90.1,104.58,97.83,112.63,77.23,84.18,84.63,120.7,88.18
73.73,90.28,104.35,97.32,112.35,76.97,84.42,84.62,119.98,88.43
74.08,90.4,104.13,96.8,112.05,76.75,84.68,84.63,119.32,88.78
74.33,90.53,104,96.28,111.82,76.6,84.98,84.67,118.63,89.12
74.42,90.68,103.8,95.8,111.57,76.45,85.27,84.73,117.97,89.27
74.5,90.73,103.88,95.3,111.3,76.3,85.5,84.77,117.38,89.38
74.62,90.8,103.93,94.8,111.05,76.2,85.78,84.8,116.77,89.5
74.7,90.87,103.97,94.33,110.83,76.13,86.08,84.8,116.15,89.6
74.73,90.88,104.22,93.87,110.68,76.05,86.32,84.78,115.57,89.75
74.78,91,104.45,93.3,110.55,75.98,86.58,84.8,114.98,89.87
74.85,91.12,104.63,92.83,110.47,75.9,86.88,84.83,114.45,89.97
74.98,91.12,104.7,92.4,110.5,75.85,87.2,84.8,114,90.17
75.07,91.13,104.72,91.97,110.43,75.8,87.52,84.78,113.57,90.35
75.13,91.15,104.7,91.52,110.23,75.77,87.82,84.75,113.18,90.5
75.3,91.2,104.62,91.08,109.88,75.73,88.15,84.72,112.75,90.67
75.55,91.25,104.43,90.65,109.58,75.68,88.58,84.73,112.3,90.9
75.73,91.35,104.33,90.17,109.3,75.67,89.05,84.85,111.85,90.93
75.8,91.55,104.2,89.75,108.97,75.67,89.55,85.05,111.38,91
75.8,91.72,104.07,89.35,108.6,75.72,90.03,85.42,111.22,91.07
75.82,92.02,103.93,88.93,108.22,75.75,90.5,85.77,111.23,91.15
75.6,92.37,103.97,88.52,107.83,75.78,91.02,85.9,111.22,91.25
75.45,92.73,103.98,88.13,107.43,75.85,91.57,85.97,111.23,91.43
75.45,93.22,103.98,87.72,107.13,75.97,92.13,86.02,111.27,91.72
75.55,93.73,104.02,87.28,106.83,75.98,92.67,86.15,111.4,91.98
75.82,94.25,104.07,86.83,106.57,76.07,93.17,86.27,111.53,92.32
76.05,94.75,104.07,86.42,106.35,76.18,93.68,86.37,111.63,92.6
76.3,95.23,104.02,85.98,106.22,76.32,94.25,86.4,111.75,92.38
76.12,95.77,103.88,85.53,106.1,76.45,94.78,86.5,111.98,92.22
75.95,96.3,103.88,85.05,105.97,76.12,95.1,86.67,112.22,92.03
75.88,96.8,103.85,84.55,105.85,75.78,95.42,86.85,112.45,91.85
75.9,97.28,103.82,84,105.75,75.43,95.83,87.05,112.63,91.65
75.88,97.72,103.77,83.52,105.67,75.1,96.23,87.08,112.67,91.45
76.15,98.17,103.72,83.07,105.52,74.8,96.67,87.27,112.7,91.25
76.77,98.58,103.7,82.65,105.33,74.58,97.05,87.38,112.48,91.07
77.4,99,103.68,82.23,105.15,74.3,97.47,87.43,112.32,90.92
78,99.45,103.7,81.93,104.93,73.95,97.9,87.45,112.08,90.78
78.52,99.9,103.83,81.7,104.75,73.7,98.38,87.47,111.85,90.63
79.02,100.28,103.97,81.47,104.58,73.47,98.87,87.42,111.65,90.57
79.45,100.65,104.1,81.27,104.42,73.37,99.32,87.37,111.48,90.55
79.88,101,104.22,81.05,104.38,73.3,99.78,87.27,111.37,90.58
80.43,101.22,104.35,80.85,104.38,73.15,100.33,87.15,111.23,90.6
81.07,101.43,104.48,80.63,104.42,73,100.8,86.98,111.08,90.63
81.72,101.63,104.62,80.45,104.4,72.75,101.2,87.02,110.83,90.62
82.4,101.82,104.82,80.27,104.4,72.55,101.4,87.02,110.57,90.48
82.77,101.95,104.97,80.07,104.42,72.33,101.62,87.07,110.32,90.18
83.2,102.08,105.15,79.85,104.42,72.17,101.8,87.08,110.07,89.83
83.42,102.22,105.28,79.63,104.4,72.12,102.08,87.1,109.7,89.47
83.52,102.35,105.43,79.37,104.35,72.1,102.23,87.1,109.3,89.05
83.62,102.43,105.6,79.1,104.28,72.08,102.28,87.05,108.85,88.65
83.7,102.43,105.78,78.78,104.2,72.05,102.28,86.97,108.47,88.38
83.88,102.42,105.97,78.47,104.27,72.1,102.28,86.85,108.13,88.1
84.03,102.37,106.17,78.13,104.33,72.12,102.25,86.73,107.93,87.8
84.15,102.28,106.4,77.82,104.45,72.18,102.15,86.63,107.87,87.5
84.28,102.28,106.65,77.45,104.62,72.25,102.03,86.6,107.97,87.18
84.53,102.35,106.85,77.08,104.8,72.37,101.9,86.55,108.18,86.98
84.72,102.45,107.12,77.08,105.05,72.42,101.83,86.52,108.35,86.8
84.83,102.47,107.42,77.05,105.22,72.42,101.68,86.53,108.52,86.65
85.02,102.53,107.78,77.02,105.33,72.38,101.48,86.57,108.7,86.48
85.03,102.67,108.17,77,105.37,72.53,101.35,86.62,108.87,86.28
85.07,102.82,108.58,77.05,105.47,72.65,101.15,86.72,109.17,85.98
84.88,102.88,109,77.08,105.58,72.75,100.92,86.77,109.33,85.65
84.7,102.98,109.43,77.08,105.65,72.85,100.7,86.98,109.4,85.38
84.5,103.07,109.85,77.07,105.75,73.07,100.4,87.32,109.42,85.15
84.45,103.15,110.2,77.08,105.82,73.22,100.07,87.58,109.32,84.93
84.42,103.22,110.6,77.13,105.82,73.43,99.67,87.83,109.2,84.88
84.4,103.35,110.72,77.3,105.88,73.7,99.27,88.13,109.03,84.83
84.4,103.48,110.82,77.47,105.95,73.92,98.8,88.43,108.82,84.78
84.43,103.65,110.8,77.6,106.02,74.18,98.3,88.73,108.65,84.73
84.47,103.83,110.47,77.45,106.03,74.53,97.85,89.02,108.5,84.65
84.52,104.07,110.22,77.47,106.05,74.85,97.38,89.32,108.37,84.57
84.58,104.23,110.03,77.47,105.95,75.18,96.88,89.63,108.17,84.48
84.63,104.45,109.98,77.42,105.82,75.48,96.4,90,107.9,84.28
84.7,104.57,110.08,77.38,105.72,75.77,95.95,90.43,107.65,84.08
84.73,104.65,110.18,77.4,105.58,76,95.52,90.87,107.35,83.88
84.68,104.72,110.33,77.25,105.48,76.25,95.1,91.35,107.03,83.68
84.57,104.72,110.7,77.08,105.4,76.42,94.67,91.9,106.73,83.43
84.48,104.65,111.07,77,105.32,76.6,94.23,92.4,106.42,83.12
84.48,104.52,111.42,76.93,105.23,76.77,93.73,92.87,106.07,82.8
84.52,104.38,111.73,76.85,105.18,76.87,93.2,93.23,105.5,82.48
84.57,104.15,112.03,76.77,105.13,76.98,92.7,93.65,104.92,82.12
84.57,103.92,112.27,76.68,105.1,77.1,92.18,94.02,104.35,81.72
84.57,103.68,112.53,76.67,105.1,77.17,91.65,94.43,103.77,81.32
84.53,103.48,112.78,76.65,104.97,77.23,91.08,94.87,103.22,80.87
84.48,103.28,113.02,76.65,104.85,77.3,90.5,95.33,102.63,80.42
84.17,103.05,113.25,76.67,104.75,77.35,89.93,95.8,102.03,79.97
83.9,102.83,113.5,76.67,104.65,77.43,89.25,96.3,101.43,79.53
83.6,102.65,113.77,76.73,104.53,77.53,88.53,96.83,101.03,79.1
83.8,102.52,114.03,76.85,104.43,77.67,87.87,97.38,100.55,78.75
84.02,102.38,114.35,77,104.28,77.82,87.37,98.02,100.03,78.4
84.22,102.25,114.67,77.15,104.1,78.02,86.93,98.63,99.48,78.02
84.32,102.12,114.88,77.28,103.9,78.28,86.55,99.23,98.97,77.7
84.4,102.02,115.1,77.4,103.75,78.58,86.18,99.95,98.58,77.38
84.15,101.92,115.28,77.52,103.6,78.85,85.73,100.52,98.18,77.03
83.62,101.8,115.47,77.62,103.47,79.03,85.37,101.25,97.75,76.68
83.08,101.67,115.62,77.67,103.27,79.23,85.03,102.07,97.13,76.33
82.55,101.53,115.73,77.73,103.07,79.53,84.72,102.92,96.83,76
82.08,101.42,115.92,77.75,102.87,79.88,84.38,103.88,96.5,75.7
81.65,101.28,116.05,77.83,102.67,80.25,84.07,104.8,96.2,75.4
81.27,101.13,116.2,77.92,102.45,80.62,83.75,105.72,95.97,75.07
80.87,100.97,116.33,78.03,102.08,80.97,83.37,106.68,95.75,74.7
80.48,100.8,116.47,78.17,101.72,81.37,82.97,107.62,95.73,74.33
80.12,100.63,116.58,78.4,101.32,81.78,82.57,108.5,95.72,73.97
79.75,100.48,116.7,78.67,100.88,82.42,82.28,109.18,95.77,73.63
79.35,100.35,116.8,78.9,100.45,83.02,82.18,109.85,95.83,73.4
78.93,100.22,116.92,79.13,99.92,83.58,82.07,110.47,95.92,73.28
78.58,100.05,116.98,79.37,99.37,84.13,81.95,111.08,95.98,73.27
78.27,99.9,117.1,79.58,98.87,84.63,81.8,111.72,96.13,73.25
78.05,99.73,117.2,79.68,98.42,85.08,81.7,112.33,96.28,73.25
77.8,99.55,117.28,79.73,97.98,85.52,81.6,113.07,96.45,73.25
77.55,99.33,117.32,79.83,97.55,85.97,81.52,113.78,96.63,73.13
77.27,99.1,117.35,79.9,97.13,86.4,81.47,114.55,96.77,73.22
77,98.93,117.42,80.03,96.73,86.83,81.38,115.27,96.73,73.35
76.8,98.82,117.48,80.17,96.2,87.23,81.3,116,96.57,73.53
76.6,98.63,117.55,80.28,95.65,87.62,81.27,116.72,96.25,73.7
76.35,98.38,117.68,80.43,95.03,87.95,81.17,117.4,95.95,73.73
76.18,98.12,117.8,80.28,94.95,88.33,81.1,118.08,95.7,73.77
76.03,97.87,117.92,80.27,94.88,88.77,80.95,118.72,95.43,73.78
75.85,97.63,117.97,80.23,94.82,89.23,80.8,119.27,95.13,73.82
75.72,97.32,118.03,80.25,94.73,89.53,80.65,119.77,94.83,73.87
75.6,96.88,118.07,80.25,94.63,89.85,80.5,120.15,94.53,74.02
75.45,96.57,118.08,80.25,94.53,90.18,80.38,120.55,94.3,74.25
75.27,96.25,118.08,80.28,94.48,90.53,80.2,120.95,94.12,74.47
75.15,96.02,118.12,80.3,94.42,90.77,80,121.07,93.97,74.68
75.05,95.8,118.1,80.33,94.33,91,79.77,121.28,93.98,74.98
74.9,95.6,118.13,80.33,94.33,91.23,79.58,121.52,94.02,75.18
74.77,95.37,118.18,80.25,94.27,91.37,79.4,121.73,94.08,75.38
74.65,95.15,118.25,80.18,94.2,91.55,79.15,121.95,94.15,75.6
74.53,94.93,118.5,80.13,94.1,91.68,79.1,122.23,94.15,75.9
74.42,94.68,118.87,80.37,93.97,91.75,79.05,122.47,94.13,76.37
74.28,94.38,119.12,80.45,93.82,91.8,79,122.65,94.1,76.88
74.13,94.12,119.3,80.5,93.77,91.82,79,122.8,94.12,77.42
74,93.77,119.45,80.57,93.68,91.85,78.95,122.95,94.27,77.98
73.92,93.55,119.45,80.68,93.62,91.83,78.88,123.03,94.42,78.53
73.9,93.37,119.43,80.82,93.58,91.88,78.83,123.17,94.57,79.07
73.88,93.22,119.37,81.07,93.57,91.93,78.78,123.3,94.72,79.58
73.87,93.22,119.08,81.32,93.62,92.1,78.77,123.37,94.87,80.12
73.9,93.22,118.8,81.52,93.7,92.3,78.75,123.43,95,80.67
73.95,93.2,118.57,81.73,93.85,92.58,78.75,123.48,95.17,81.17
73.97,93.22,118.33,82,94.02,92.88,78.72,123.53,95.3,81.68
73.97,93.25,118.1,82.35,94.2,93.2,78.67,123.5,95.4,82.25
74.02,93.3,117.85,82.7,94.38,93.52,78.63,123.45,95.53,82.83
74.07,93.3,117.57,82.85,94.53,93.88,78.62,123.28,95.67,83.37
74.1,93.25,117.3,83.03,94.8,94.18,78.6,123.08,95.78,83.88
74.12,93.17,117.05,83.23,95.05,94.22,78.58,122.87,95.93,84.38
74.23,93.12,116.8,83.65,95.27,94.25,78.55,122.65,96.03,84.8
74.48,93.05,116.55,84.08,95.47,94.22,78.55,122.48,96.17,85.27
74.73,92.97,116.28,84.5,95.67,94.17,78.57,122.32,96.05,85.77
74.92,92.87,116.02,84.9,95.85,94.1,78.58,122.2,95.88,86.17
75.07,92.78,115.68,85.28,96.1,94.02,78.65,121.97,95.77,86.62
75.25,92.77,115.33,85.73,96.35,93.97,78.55,121.77,95.75,87.13
75.43,92.8,115.05,86.23,96.6,93.92,78.27,121.5,95.62,87.62
75.65,92.8,114.77,86.72,96.78,93.75,77.98,121.22,95.5,88.13
75.87,92.78,114.5,87.15,96.98,93.65,77.73,120.95,95.42,88.72
76.08,92.78,114.25,87.6,97.15,93.57,77.47,120.52,95.6,89.27
76.3,92.78,114.02,88.08,97.37,93.5,77.2,120.08,95.93,89.82
76.58,92.77,113.82,88.53,97.57,93.38,76.98,119.65,96.03,90.37
76.88,92.68,113.6,88.9,97.75,93.18,76.82,119.13,96.13,90.9
77.17,92.58,113.35,89.18,97.95,92.93,76.6,118.7,96.22,91.33
77.35,92.53,113.07,89.47,98.17,92.67,76.42,118.25,96.25,91.75
77.53,92.52,112.68,89.7,98.47,92.27,76.33,117.78,96.28,92.17
77.7,92.55,112.3,89.92,98.75,91.77,76.25,117.33,96.15,92.6
77.8,92.58,111.95,90.02,99.08,91.28,76.17,116.9,96,93.12
77.92,92.62,111.57,89.88,99.45,90.7,76,116.48,95.72,93.6
78.1,92.65,111.17,89.82,99.78,90.13,75.8,116.05,95.48,94.08
78.2,92.7,110.77,89.75,100.23,89.57,75.58,115.63,95.27,94.55
78.22,92.78,110.4,89.65,100.75,89.03,75.37,115.25,95.08,94.97
78.23,92.87,110.02,89.6,101.1,88.52,75.17,114.85,94.92,95.4
78.2,92.97,109.62,89.63,101.58,87.98,74.9,114.45,94.75,95.85
78.13,93.08,109.2,89.72,102.05,87.48,74.72,113.95,94.53,96.32
78.07,93.23,108.88,89.88,102.53,86.97,74.45,113.43,94.23,96.75
78.02,93.45,108.45,90.1,103.02,86.75,74.17,112.88,93.97,97.02
77.98,93.63,108,90.23,103.47,86.52,73.93,112.37,93.72,97.28
77.93,93.83,107.62,90.43,104.1,86.1,73.7,111.82,93.5,97.45
77.92,94.02,107.02,90.73,104.73,85.73,73.45,111.22,93.25,96.92
77.93,94.25,106.33,91,105.42,85.42,73.28,110.63,92.97,96.4
77.92,94.53,105.65,91.3,105.58,85.15,73.08,110.1,92.62,95.82
77.88,94.8,104.95,91.52,105.73,84.97,73.25,109.68,92.28,95.18
77.88,95.07,104.32,91.78,105.85,84.93,73.32,109.3,92.02,94.57
77.88,95.33,103.68,91.98,106,84.9,73.18,108.97,91.7,93.93
78.12,95.65,103.1,92.2,106.17,84.68,73.02,108.63,91.38,93.3
78.5,96.03,102.55,92.45,106.32,84.47,72.87,108.33,91.13,92.67
78.98,96.33,101.97,92.7,106.45,84.22,72.78,108.05,90.97,92.03
79.42,96.63,101.4,92.98,106.62,83.98,72.9,107.88,90.82,91.4
79.75,96.92,100.88,93.23,106.8,83.63,73.05,107.7,90.63,90.68
80.08,97.2,100.42,93.43,106.98,83.3,73.22,107.48,90.4,90.07
80.43,97.55,99.95,93.7,107.18,83.03,73.35,107.27,90.17,89.42
80.78,97.92,99.52,93.97,107.4,82.78,73.53,107.08,90.17,88.82
81.48,98.27,99,94.23,107.63,82.57,73.52,106.85,90.13,88.12
82.18,98.6,98.5,94.47,107.88,82.35,73.5,106.67,90.08,87.32
82.9,98.98,98,94.68,108.12,82.18,73.4,106.48,90.07,86.52
83.63,99.4,97.5,94.88,108.33,81.98,73.3,106.33,90.05,85.85
84.35,99.9,97,95.1,108.53,81.78,73.22,106.17,90,85.22
85,100.38,96.47,95.3,108.72,81.62,73.13,106.02,89.92,84.83
85.6,100.85,95.88,95.45,108.87,81.57,73.07,105.82,89.78,84.45
86.17,101.28,95.35,95.63,108.98,81.48,72.97,105.55,89.67,84.08
86.73,101.62,94.85,95.8,109.05,81.3,72.85,105.28,89.65,83.7
87.28,101.97,94.25,95.98,109.07,81.05,72.72,105.03,89.65,83.33
87.82,102.3,93.67,96.15,109.03,80.72,72.6,104.72,89.63,83
88.38,102.58,93.13,96.28,108.97,80.47,72.57,104.42,89.62,82.65
88.97,102.8,92.62,96.28,108.9,80.15,72.5,104.23,89.78,82.32
89.57,103,92.12,96.27,108.83,79.78,72.4,104.1,89.98,82
90.17,103.17,91.7,96.33,108.77,79.4,72.25,104.1,90.18,81.72
90.77,103.37,91.3,96.42,108.72,79.03,72.08,104.1,90.35,81.47
91.38,103.58,90.93,96.48,108.68,78.93,72.02,104.07,90.52,81.23
91.95,103.73,90.57,96.35,108.68,78.85,71.93,104.08,90.73,81.1
92.37,103.92,90.22,96.2,108.67,78.85,71.83,104.02,91.1,80.92
92.78,104.1,89.78,96.03,108.65,78.83,71.7,103.93,91.48,80.72
93.22,104.25,89.37,95.9,108.63,78.8,71.58,103.62,91.87,80.5
93.68,104.37,88.88,95.73,108.58,78.82,71.42,103.3,92.27,80.37
94.12,104.4,88.45,95.53,108.53,78.75,71.37,102.95,92.57,80.23
94.55,104.53,88.03,95.33,108.5,78.68,71.48,102.7,92.87,80.1
94.97,104.75,87.62,95.12,108.48,78.72,71.58,102.47,93.18,79.93
95.4,104.95,87.18,94.98,108.47,78.72,71.8,102.25,93.47,79.75
95.83,105.12,86.73,94.85,108.5,78.68,72.07,102.13,93.82,79.68
96.28,105.28,86.3,94.72,108.55,78.58,72.18,101.97,94.15,79.72
96.73,105.42,85.87,94.58,108.62,78.52,72.23,101.77,94.5,79.6
97.18,105.6,85.42,94.53,108.67,78.47,72.22,101.53,94.92,79.48
97.68,105.8,85.02,94.52,108.7,78.43,72.22,101.27,95.33,79.43
98.3,105.97,84.58,94.48,108.73,78.37,72.25,101.02,95.72,79.37
98.95,106.12,84.27,94.52,108.77,78.48,72.23,100.77,96.1,79.43
99.63,106.22,83.97,94.55,108.8,78.67,72.2,100.52,96.42,79.52
100.35,106.32,83.65,94.58,108.83,78.83,72.18,100.23,96.75,79.52
101.07,106.4,83.33,94.82,108.85,79.12,71.9,99.92,97.2,79.32
101.73,106.48,83.03,95.03,109,79.38,71.68,99.65,97.57,78.72
102.5,106.57,82.78,95.22,109.1,79.67,72.05,99.42,97.87,78.18
103.27,106.65,82.58,95.4,109.18,79.97,72.4,99.17,98.13,77.67
104.02,106.7,82.37,95.6,109.43,80.28,72.87,98.88,98.4,77.18
104.8,106.7,82.17,95.88,109.55,80.6,73.33,98.62,98.67,76.68
105.62,106.7,81.97,96.1,109.7,80.9,73.75,98.37,98.95,76.25
106.47,106.7,81.67,96.25,109.85,81.35,74.28,98.1,99.32,76
107.35,106.68,81.48,96.37,110.02,81.52,74.82,97.93,99.63,75.73
108.22,106.65,81.4,96.47,110.2,81.72,75.37,97.72,99.92,75.43
109.1,106.58,81.22,96.52,110.32,82.02,75.93,97.53,100.18,75.33
110.12,106.53,81.25,96.55,110.45,82.25,76.42,97.38,100.43,75.92
111.05,106.42,81.3,96.55,110.6,82.42,76.85,97.25,100.7,76.48
111.97,106.25,81.43,96.52,110.7,82.37,77.23,97.02,101.03,77.07
112.9,106.1,81.6,96.45,110.75,82.17,77.32,96.7,101.37,77.77
113.87,105.92,81.72,96.37,110.8,81.85,77.5,96.35,101.57,78.45
114.77,105.77,81.85,96.28,110.83,81.5,77.97,96.07,101.82,79.08
115.35,105.65,81.9,96.22,110.85,81.25,78.42,95.78,102.03,79.75
115.82,105.47,81.9,96.15,110.85,80.88,78.92,95.5,102.17,80.42
116,105.3,81.93,96.07,110.82,80.53,79.4,95.18,102.27,81.1
116.2,105.13,81.77,95.97,110.78,80.2,79.67,94.93,102.32,81.63
116.53,105,81.65,95.87,110.7,80,79.93,94.67,102.38,82.2
116.85,104.88,81.5,95.82,110.62,79.73,80.2,94.4,102.52,82.78
117.15,104.72,81.33,95.72,110.52,79.45,80.48,94.12,102.63,83.42
117.43,104.47,81.15,95.58,110.43,79.13,80.77,93.8,102.53,84.02
117.37,104.2,80.92,95.45,110.37,78.78,81.08,93.5,102.47,84.67
117.28,104.05,80.7,95.3,110.33,78.45,81.38,93.22,102.38,85.25
117.15,103.85,80.52,95.3,110.35,78.12,81.73,92.9,102.23,85.75
116.98,103.67,80.3,95.25,110.43,77.83,82.1,92.6,102.08,86.02
116.52,103.52,80.13,95.17,110.5,77.57,82.47,92.33,101.95,86.25
116.03,103.35,79.98,95.1,110.53,77.32,82.83,92.07,101.83,86.27
115.6,103.2,79.9,94.97,110.55,76.93,83.2,91.78,101.77,86.32
115.12,103.03,79.88,94.82,110.55,76.58,83.55,91.52,101.7,86.37
114.67,102.88,79.95,94.67,110.53,76.35,83.93,91.23,101.55,86.43
114.33,102.73,80.13,94.48,110.55,75.97,84.32,90.88,101.4,86.52
114.2,102.65,80.32,94.33,110.62,75.6,84.67,90.52,101.28,86.6
114.03,102.63,80.5,94.18,110.68,75.18,84.93,90.15,101.13,86.67
113.98,102.67,80.77,94.1,110.77,74.85,85.23,89.78,100.83,86.72
113.9,102.75,81.02,94.12,110.83,74.47,85.52,89.65,100.4,86.75
113.8,102.87,81.22,94.1,110.9,74.08,85.83,89.63,100,86.73
113.73,103.02,81.4,94.07,110.97,73.82,86.17,89.62,99.63,86.7
113.67,103.15,81.52,94.03,111,73.57,86.47,89.63,99.12,86.67
113.65,103.33,81.62,93.97,111.02,73.33,86.73,89.52,98.65,86.65
113.62,103.45,81.73,94.07,111.05,73.02,87.05,89.45,98.03,86.62
113.55,103.55,81.93,94.17,111.1,72.72,87.38,89.4,97.43,86.58
113.43,103.67,82.12,94.22,111.2,72.43,87.65,89.53,96.87,86.62
113.33,103.87,82.38,94.3,111.35,71.97,87.98,89.65,96.3,86.5
113.27,104.2,82.62,94.35,111.52,71.53,88.3,89.75,95.75,86.38
113.15,104.32,82.82,94.4,111.67,71.52,88.55,89.87,95.27,86.27
113.02,104.37,83.05,94.57,111.82,71.45,88.82,89.98,94.77,86.17
112.9,104.37,83.27,94.65,111.97,71.32,88.95,90.07,94.23,86.07
112.78,104.4,83.48,94.72,112.1,71.17,89.05,90.15,93.65,85.9
112.65,104.45,83.68,94.77,112.22,71.08,89.28,90.25,93.07,85.63
112.55,104.55,83.92,94.85,112.32,70.92,89.62,90.38,92.38,85.52
112.33,104.57,84.08,94.92,112.43,70.82,89.98,90.57,91.63,85.42
